sub_id	entry	kind	page_start	page_end
10801978-1	1978	sublemma	292	292
10801979-0	1979	head	292	292
10801979-1	1979	sublemma	292	292
10801979-2	1979	sublemma	292	292
10801979-3	1979	sublemma	292	292
10801979-4	1979	sublemma	292	292
10801980-0	1980	head	292	292
10801980-1	1980	sublemma	292	292
10801980-2	1980	sublemma	292	292
10801980-3	1980	sublemma	292	292
10801981-0	1981	head	292	292
10801981-1	1981	sublemma	292	292
10801982-0	1982	head	292	292
10801982-1	1982	sublemma	292	292
10801983-0	1983	head	292	292
10801983-1	1983	sublemma	292	292
10801984-0	1984	head	292	292
10801984-1	1984	sublemma	293	293
10801984-2	1984	sublemma	293	293
10801985-0	1985	head	293	293
10801985-1	1985	sublemma	293	293
10801986-0	1986	head	293	293
10801986-1	1986	sublemma	293	293
10801987-0	1987	head	293	293
10801987-1	1987	sublemma	293	293
10801988-0	1988	head	293	293
10801988-1	1988	sublemma	293	293
10801988-2	1988	sublemma	293	293
10801988-3	1988	sublemma	293	293
10801989-0	1989	head	293	293
10801989-1	1989	sublemma	293	293
10801989-2	1989	sublemma	293	293
10801989-3	1989	sublemma	293	293
10801990-0	1990	head	293	293
10801990-1	1990	sublemma	293	293
10801991-0	1991	head	293	293
10801991-1	1991	sublemma	293	293
10801991-2	1991	sublemma	293	293
10801992-0	1992	head	293	293
10801992-1	1992	sublemma	293	293
10801992-2	1992	sublemma	294	294
10801992-3	1992	sublemma	294	294
10801992-4	1992	sublemma	294	294
10801992-5	1992	sublemma	294	294
10801992-6	1992	sublemma	294	294
10801992-7	1992	sublemma	294	294
10801992-8	1992	sublemma	294	294
10801992-9	1992	sublemma	294	294
10801992-10	1992	sublemma	294	294
10801993-0	1993	head	294	294
10801993-1	1993	sublemma	294	294
10801994-0	1994	head	294	294
10801994-1	1994	sublemma	294	294
10801994-2	1994	sublemma	294	294
10801995-0	1995	head	294	294
10801995-1	1995	sublemma	294	294
10801996-0	1996	head	294	294
10801996-1	1996	sublemma	294	294
10801996-2	1996	sublemma	294	294
10801996-3	1996	sublemma	294	294
10801996-4	1996	sublemma	294	294
10801996-5	1996	sublemma	294	294
10801996-6	1996	sublemma	294	294
10801996-7	1996	sublemma	294	294
10801996-8	1996	sublemma	294	294
10801996-9	1996	sublemma	294	294
10801996-10	1996	sublemma	294	294
10801996-11	1996	sublemma	295	295
10801996-12	1996	sublemma	295	295
10801996-13	1996	sublemma	295	295
10801996-14	1996	sublemma	295	295
10801996-15	1996	sublemma	295	295
10801996-16	1996	sublemma	295	295
10801996-17	1996	sublemma	295	295
10801996-18	1996	sublemma	295	295
10801996-19	1996	sublemma	295	295
10801996-20	1996	sublemma	295	295
10801996-21	1996	sublemma	295	295
10801996-22	1996	sublemma	295	295
10801996-23	1996	sublemma	295	295
10801997-0	1997	head	295	295
10801997-1	1997	sublemma	295	295
10801997-2	1997	sublemma	295	295
10801998-0	1998	head	295	295
10801998-1	1998	sublemma	295	295
10801999-0	1999	head	295	295
10801999-1	1999	sublemma	295	295
10802000-0	2000	head	295	295
10802000-1	2000	sublemma	295	295
10802001-0	2001	head	295	295
10802001-1	2001	sublemma	295	295
10802002-0	2002	head	295	295
10802002-1	2002	sublemma	296	296
10802003-0	2003	head	296	296
10802003-1	2003	sublemma	296	296
10802003-2	2003	sublemma	296	296
10802004-0	2004	head	296	296
10802004-1	2004	sublemma	296	296
10802005-0	2005	head	296	296
10802005-1	2005	sublemma	296	296
10802006-0	2006	head	296	296
10802006-1	2006	sublemma	296	296
10802006-2	2006	sublemma	296	296
10802006-3	2006	sublemma	296	296
10802006-4	2006	sublemma	296	296
10802006-5	2006	sublemma	296	296
10802006-6	2006	sublemma	296	296
10802006-7	2006	sublemma	296	296
10802007-0	2007	head	296	296
10802007-1	2007	sublemma	296	296
10802008-0	2008	head	296	296
10802008-1	2008	sublemma	296	296
10802008-2	2008	sublemma	296	296
10802008-3	2008	sublemma	296	296
10802008-4	2008	sublemma	296	296
10802008-5	2008	sublemma	296	296
10802008-6	2008	sublemma	297	297
10802009-0	2009	head	297	297
10802009-1	2009	sublemma	297	297
10802009-2	2009	sublemma	297	297
10802010-0	2010	head	297	297
10802010-1	2010	sublemma	297	297
10802010-2	2010	sublemma	297	297
10802011-0	2011	head	297	297
10802011-1	2011	sublemma	297	297
10802012-0	2012	head	297	297
10802012-1	2012	sublemma	297	297
10802013-0	2013	head	297	297
10802013-1	2013	sublemma	297	297
10802013-2	2013	sublemma	297	297
10802013-3	2013	sublemma	297	297
10802013-4	2013	sublemma	297	297
10802013-5	2013	sublemma	297	297
10802013-6	2013	sublemma	297	297
10802013-7	2013	sublemma	297	297
10802013-8	2013	sublemma	297	297
10802013-9	2013	sublemma	297	297
10802013-10	2013	sublemma	297	298
10802013-11	2013	sublemma	298	298
10802013-12	2013	sublemma	298	298
10802013-13	2013	sublemma	298	298
10802013-14	2013	sublemma	298	298
10802013-15	2013	sublemma	298	298
10802013-16	2013	sublemma	298	298
10802013-17	2013	sublemma	298	298
10802013-18	2013	sublemma	298	298
10802013-19	2013	sublemma	298	298
10802013-20	2013	sublemma	298	298
10802013-21	2013	sublemma	298	298
10802013-22	2013	sublemma	298	298
10802013-23	2013	sublemma	298	298
10802013-24	2013	sublemma	298	298
10802013-25	2013	sublemma	298	298
10802013-26	2013	sublemma	298	298
10802013-27	2013	sublemma	298	298
10802014-0	2014	head	298	298
10802014-1	2014	sublemma	298	298
10802014-2	2014	sublemma	298	298
10802014-3	2014	sublemma	298	298
10802014-4	2014	sublemma	298	299
10802014-5	2014	sublemma	299	299
10802014-6	2014	sublemma	299	299
10802015-0	2015	head	299	299
10802015-1	2015	sublemma	299	299
10802015-2	2015	sublemma	299	299
10802015-3	2015	sublemma	299	299
10802015-4	2015	sublemma	299	299
10802015-5	2015	sublemma	299	299
10802016-0	2016	head	299	299
10802016-1	2016	sublemma	299	299
10802016-2	2016	sublemma	299	299
10802016-3	2016	sublemma	299	299
10802016-4	2016	sublemma	299	299
10802017-0	2017	head	299	299
10802017-1	2017	sublemma	299	299
10802018-0	2018	head	299	299
10802018-1	2018	sublemma	299	299
10802018-2	2018	sublemma	299	300
10802018-3	2018	sublemma	300	300
10802019-0	2019	head	300	300
10802019-1	2019	sublemma	300	300
10802020-0	2020	head	300	300
10802020-1	2020	sublemma	300	300
10802021-0	2021	head	300	300
10802021-1	2021	sublemma	300	300
10802022-0	2022	head	300	300
10802022-1	2022	sublemma	300	300
10802023-0	2023	head	300	300
10802023-1	2023	sublemma	300	300
10802023-2	2023	sublemma	300	300
10802023-3	2023	sublemma	300	300
10802024-0	2024	head	300	300
10802024-1	2024	sublemma	300	300
10802025-0	2025	head	300	300
10802025-1	2025	sublemma	300	300
10802026-0	2026	head	300	300
10802026-1	2026	sublemma	300	300
10802027-0	2027	head	300	301
10802027-1	2027	sublemma	301	301
10802027-2	2027	sublemma	301	301
10802027-3	2027	sublemma	301	301
10802027-4	2027	sublemma	301	301
10802027-5	2027	sublemma	301	301
10802027-6	2027	sublemma	301	301
10802027-7	2027	sublemma	301	301
10802028-0	2028	head	301	301
10802028-1	2028	sublemma	301	301
10802028-2	2028	sublemma	301	301
10802028-3	2028	sublemma	301	301
10802028-4	2028	sublemma	301	301
10802028-5	2028	sublemma	301	301
10802028-6	2028	sublemma	301	301
10802028-7	2028	sublemma	301	301
10802028-8	2028	sublemma	301	301
10802029-0	2029	head	301	301
10802029-1	2029	sublemma	301	301
10802029-2	2029	sublemma	301	301
10802029-3	2029	sublemma	301	301
10802029-4	2029	sublemma	302	302
10802029-5	2029	sublemma	302	302
10802029-6	2029	sublemma	302	302
10802029-7	2029	sublemma	302	302
10802029-8	2029	sublemma	302	302
10802030-0	2030	head	302	302
10802030-1	2030	sublemma	302	302
10802031-0	2031	head	302	302
10802031-1	2031	sublemma	302	302
10802032-0	2032	head	302	302
10802032-1	2032	sublemma	302	302
10802033-0	2033	head	302	302
10802033-1	2033	sublemma	302	302
10802034-0	2034	head	302	302
10802034-1	2034	sublemma	302	302
10802035-0	2035	head	302	302
10802035-1	2035	sublemma	302	302
10802036-0	2036	head	302	302
10802036-1	2036	sublemma	302	302
10802036-2	2036	sublemma	302	302
10802036-3	2036	sublemma	302	302
10802037-0	2037	head	302	302
10802037-1	2037	sublemma	302	302
10802037-2	2037	sublemma	302	302
10802038-0	2038	head	302	303
10802038-1	2038	sublemma	303	303
10802039-0	2039	head	303	303
10802039-1	2039	sublemma	303	303
10802040-0	2040	head	303	303
10802040-1	2040	sublemma	303	303
10802041-0	2041	head	303	303
10802041-1	2041	sublemma	303	303
10802042-0	2042	head	303	303
10802042-1	2042	sublemma	303	303
10802043-0	2043	head	303	303
10802043-1	2043	sublemma	303	303
10802044-0	2044	head	303	303
10802044-1	2044	sublemma	303	303
10802044-2	2044	sublemma	303	303
10802045-0	2045	head	303	303
10802045-1	2045	sublemma	303	303
10802046-0	2046	head	303	303
10802046-1	2046	sublemma	303	303
10802047-0	2047	head	303	303
10802047-1	2047	sublemma	303	303
10802048-0	2048	head	303	303
10802048-1	2048	sublemma	303	303
10802049-0	2049	head	303	303
10802049-1	2049	sublemma	304	304
10802050-0	2050	head	304	304
10802050-1	2050	sublemma	304	304
10802050-2	2050	sublemma	304	304
10802051-0	2051	head	304	304
10802051-1	2051	sublemma	304	304
10802051-2	2051	sublemma	304	304
10802051-3	2051	sublemma	304	304
10802051-4	2051	sublemma	304	304
10802051-5	2051	sublemma	304	304
10802052-0	2052	head	304	304
10802052-1	2052	sublemma	304	304
10802053-0	2053	head	304	304
10802053-1	2053	sublemma	304	304
10802053-2	2053	sublemma	304	304
10802053-3	2053	sublemma	304	304
10802053-4	2053	sublemma	304	304
10802053-5	2053	sublemma	304	304
10802053-6	2053	sublemma	304	304
10802053-7	2053	sublemma	304	304
10802053-8	2053	sublemma	305	305
10802053-9	2053	sublemma	305	305
10802053-10	2053	sublemma	305	305
10802053-11	2053	sublemma	305	305
10802053-12	2053	sublemma	305	305
10802053-13	2053	sublemma	305	305
10802053-14	2053	sublemma	305	305
10802053-15	2053	sublemma	305	305
10802053-16	2053	sublemma	305	305
10802053-17	2053	sublemma	305	305
10802054-0	2054	head	305	305
10802054-1	2054	sublemma	305	305
10802054-2	2054	sublemma	305	305
10802055-0	2055	head	305	305
10802055-1	2055	sublemma	305	305
10802056-0	2056	head	305	305
10802056-1	2056	sublemma	305	305
10802056-2	2056	sublemma	305	305
10802056-3	2056	sublemma	305	305
10802056-4	2056	sublemma	305	305
10802056-5	2056	sublemma	305	306
10802056-6	2056	sublemma	306	306
10802056-7	2056	sublemma	306	306
10802056-8	2056	sublemma	306	306
10802056-9	2056	sublemma	306	306
10802056-10	2056	sublemma	306	306
10802056-11	2056	sublemma	306	306
10802056-12	2056	sublemma	306	306
10802056-13	2056	sublemma	306	306
10802056-14	2056	sublemma	306	306
10802056-15	2056	sublemma	306	306
10802056-16	2056	sublemma	306	306
10802056-17	2056	sublemma	306	306
10802057-0	2057	head	306	306
10802057-1	2057	sublemma	306	306
10802058-0	2058	head	306	306
10802058-1	2058	sublemma	306	306
10802059-0	2059	head	306	306
10802059-1	2059	sublemma	306	306
10802060-0	2060	head	306	306
10802060-1	2060	sublemma	306	306
10802061-0	2061	head	306	306
10802061-1	2061	sublemma	306	306
10802062-0	2062	head	306	306
10802062-1	2062	sublemma	306	306
10802062-2	2062	sublemma	307	307
10802062-3	2062	sublemma	307	307
10802063-0	2063	head	307	307
10802063-1	2063	sublemma	307	307
10802064-0	2064	head	307	307
10802064-1	2064	sublemma	307	307
10802064-2	2064	sublemma	307	307
10802064-3	2064	sublemma	307	307
10802064-4	2064	sublemma	307	307
10802064-5	2064	sublemma	307	307
10802064-6	2064	sublemma	307	307
10802064-7	2064	sublemma	307	307
10802064-8	2064	sublemma	307	307
10802064-9	2064	sublemma	307	307
10802064-10	2064	sublemma	307	307
10802064-11	2064	sublemma	307	307
10802064-12	2064	sublemma	307	308
10802064-13	2064	sublemma	308	308
10802064-14	2064	sublemma	308	308
10802064-15	2064	sublemma	308	308
10802064-16	2064	sublemma	308	308
10802064-17	2064	sublemma	308	308
10802064-18	2064	sublemma	308	308
10802064-19	2064	sublemma	308	308
10802065-0	2065	head	308	308
10802065-1	2065	sublemma	308	308
10802065-2	2065	sublemma	308	308
10802066-0	2066	head	308	308
10802066-1	2066	sublemma	308	308
10802067-0	2067	head	308	308
10802067-1	2067	sublemma	308	308
10802067-2	2067	sublemma	308	308
10802067-3	2067	sublemma	308	308
10802067-4	2067	sublemma	308	308
10802068-0	2068	head	308	308
10802068-1	2068	sublemma	308	309
10802068-2	2068	sublemma	309	309
10802068-3	2068	sublemma	309	309
10802069-0	2069	head	309	309
10802069-1	2069	sublemma	309	309
10802070-0	2070	head	309	309
10802070-1	2070	sublemma	309	309
10802070-2	2070	sublemma	309	309
10802070-3	2070	sublemma	309	309
10802071-0	2071	head	309	309
10802071-1	2071	sublemma	309	309
10802072-0	2072	head	309	309
10802072-1	2072	sublemma	309	309
10802072-2	2072	sublemma	309	309
10802073-0	2073	head	309	309
10802073-1	2073	sublemma	309	309
10802073-2	2073	sublemma	309	309
10802073-3	2073	sublemma	309	309
10802074-0	2074	head	309	309
10802074-1	2074	sublemma	309	309
10802075-0	2075	head	309	309
10802075-1	2075	sublemma	309	309
10802076-0	2076	head	309	309
10802076-1	2076	sublemma	309	309
10802076-2	2076	sublemma	309	309
10802076-3	2076	sublemma	309	309
10802076-4	2076	sublemma	309	309
10802076-5	2076	sublemma	309	310
10802076-6	2076	sublemma	310	310
10802076-7	2076	sublemma	310	310
10802076-8	2076	sublemma	310	310
10802076-9	2076	sublemma	310	310
10802076-10	2076	sublemma	310	310
10802076-11	2076	sublemma	310	310
10802077-0	2077	head	310	310
10802077-1	2077	sublemma	310	310
10802078-0	2078	head	310	310
10802078-1	2078	sublemma	310	310
10802079-0	2079	head	310	310
10802079-1	2079	sublemma	310	310
10802079-2	2079	sublemma	310	310
10802079-3	2079	sublemma	310	310
10802080-0	2080	head	310	310
10802080-1	2080	sublemma	310	310
10802081-0	2081	head	310	310
10802081-1	2081	sublemma	310	311
10802082-0	2082	head	311	311
10802082-1	2082	sublemma	311	311
10802083-0	2083	head	311	311
10802083-1	2083	sublemma	311	311
10802083-2	2083	sublemma	311	311
10802083-3	2083	sublemma	311	311
10802084-0	2084	head	311	311
10802084-1	2084	sublemma	311	311
10802084-2	2084	sublemma	311	312
10802084-3	2084	sublemma	312	312
10802085-0	2085	head	312	312
10802085-1	2085	sublemma	312	312
10802085-2	2085	sublemma	312	312
10802085-3	2085	sublemma	312	312
10802086-0	2086	head	312	312
10802086-1	2086	sublemma	312	312
10802086-2	2086	sublemma	312	312
10802086-3	2086	sublemma	312	312
10802086-4	2086	sublemma	312	312
10802086-5	2086	sublemma	312	312
10802087-0	2087	head	312	312
10802087-1	2087	sublemma	312	312
10802087-2	2087	sublemma	312	312
10802087-3	2087	sublemma	312	312
10802088-0	2088	head	312	312
10802088-1	2088	sublemma	312	312
10802088-2	2088	sublemma	312	313
10802089-0	2089	head	313	313
10802089-1	2089	sublemma	313	313
10802090-0	2090	head	313	313
10802090-1	2090	sublemma	313	313
10802090-2	2090	sublemma	313	313
10802090-3	2090	sublemma	313	313
10802090-4	2090	sublemma	313	313
10802090-5	2090	sublemma	313	313
10802090-6	2090	sublemma	313	313
10802091-0	2091	head	313	313
10802091-1	2091	sublemma	313	313
10802092-0	2092	head	313	313
10802092-1	2092	sublemma	313	313
10802093-0	2093	head	313	313
10802093-1	2093	sublemma	313	313
10802093-2	2093	sublemma	313	313
10802094-0	2094	head	313	313
10802094-1	2094	sublemma	313	313
10802095-0	2095	head	313	313
10802095-1	2095	sublemma	313	313
10802095-2	2095	sublemma	313	313
10802095-3	2095	sublemma	313	313
10802096-0	2096	head	313	313
10802096-1	2096	sublemma	313	313
10802096-2	2096	sublemma	313	314
10802097-0	2097	head	314	314
10802097-1	2097	sublemma	314	314
10802097-2	2097	sublemma	314	314
10802097-3	2097	sublemma	314	314
10802097-4	2097	sublemma	314	314
10802097-5	2097	sublemma	314	314
10802097-6	2097	sublemma	314	314
10802098-0	2098	head	314	314
10802098-1	2098	sublemma	314	314
10802099-0	2099	head	314	314
10802099-1	2099	sublemma	314	314
10802100-0	2100	head	314	314
10802100-1	2100	sublemma	314	314
10802101-0	2101	head	314	314
10802101-1	2101	sublemma	314	314
10802102-0	2102	head	314	314
10802102-1	2102	sublemma	314	315
10802103-0	2103	head	315	315
10802103-1	2103	sublemma	315	315
10802104-0	2104	head	315	315
10802104-1	2104	sublemma	315	315
10802104-2	2104	sublemma	315	315
10802105-0	2105	head	315	315
10802105-1	2105	sublemma	315	315
10802106-0	2106	head	315	315
10802106-1	2106	sublemma	315	315
10802107-0	2107	head	315	315
10802107-1	2107	sublemma	315	315
10802107-2	2107	sublemma	315	315
10802107-3	2107	sublemma	315	315
10802107-4	2107	sublemma	315	315
10802107-5	2107	sublemma	315	315
10802107-6	2107	sublemma	315	315
10802107-7	2107	sublemma	315	316
10802107-8	2107	sublemma	316	316
10802107-9	2107	sublemma	316	316
10802107-10	2107	sublemma	316	316
10802108-0	2108	head	316	316
10802108-1	2108	sublemma	316	316
10802108-2	2108	sublemma	316	316
10802108-3	2108	sublemma	316	316
10802108-4	2108	sublemma	316	316
10802109-0	2109	head	316	316
10802109-1	2109	sublemma	316	316
10802109-2	2109	sublemma	316	316
10802110-0	2110	head	316	316
10802110-1	2110	sublemma	316	316
10802111-0	2111	head	316	316
10802111-1	2111	sublemma	316	316
10802112-0	2112	head	316	316
10802112-1	2112	sublemma	316	317
10802112-2	2112	sublemma	317	317
10802113-0	2113	head	317	317
10802113-1	2113	sublemma	317	317
10802114-0	2114	head	317	317
10802114-1	2114	sublemma	317	317
10802115-0	2115	head	317	317
10802115-1	2115	sublemma	317	317
10802115-2	2115	sublemma	317	317
10802115-3	2115	sublemma	317	317
10802115-4	2115	sublemma	317	317
10802115-5	2115	sublemma	317	317
10802115-6	2115	sublemma	317	317
10802115-7	2115	sublemma	317	317
10802115-8	2115	sublemma	317	317
10802115-9	2115	sublemma	317	317
10802115-10	2115	sublemma	317	317
10802115-11	2115	sublemma	317	317
10802115-12	2115	sublemma	317	317
10802115-13	2115	sublemma	317	318
10802115-14	2115	sublemma	318	318
10802115-15	2115	sublemma	318	318
10802115-16	2115	sublemma	318	318
10802116-0	2116	head	318	318
10802116-1	2116	sublemma	318	318
10802116-2	2116	sublemma	318	318
10802117-0	2117	head	318	318
10802117-1	2117	sublemma	318	318
10802118-0	2118	head	318	318
10802118-1	2118	sublemma	318	318
10802119-0	2119	head	318	318
10802119-1	2119	sublemma	318	318
10802120-0	2120	head	318	318
10802120-1	2120	sublemma	318	318
10802121-0	2121	head	318	318
10802121-1	2121	sublemma	318	318
10802122-0	2122	head	318	318
10802122-1	2122	sublemma	318	318
10802123-0	2123	head	319	319
10802123-1	2123	sublemma	319	319
10802124-0	2124	head	319	319
10802124-1	2124	sublemma	319	319
10802125-0	2125	head	319	319
10802125-1	2125	sublemma	319	319
10802126-0	2126	head	319	319
10802126-1	2126	sublemma	319	319
10802127-0	2127	head	319	319
10802127-1	2127	sublemma	319	319
10802127-2	2127	sublemma	319	319
10802128-0	2128	head	319	319
10802128-1	2128	sublemma	319	319
10802129-0	2129	head	319	319
10802129-1	2129	sublemma	319	319
10802129-2	2129	sublemma	319	319
10802130-0	2130	head	319	319
10802130-1	2130	sublemma	319	319
10802130-2	2130	sublemma	319	319
10802130-3	2130	sublemma	319	319
10802131-0	2131	head	319	319
10802131-1	2131	sublemma	319	319
10802132-0	2132	head	319	319
10802132-1	2132	sublemma	319	319
10802133-0	2133	head	319	319
10802133-1	2133	sublemma	319	319
10802133-2	2133	sublemma	319	319
10802133-3	2133	sublemma	319	319
10802133-4	2133	sublemma	319	319
10802133-5	2133	sublemma	319	319
10802134-0	2134	head	319	319
10802134-1	2134	sublemma	319	320
10802134-2	2134	sublemma	320	320
10802134-3	2134	sublemma	320	320
10802134-4	2134	sublemma	320	320
10802134-5	2134	sublemma	320	320
10802134-6	2134	sublemma	320	320
10802135-0	2135	head	320	320
10802135-1	2135	sublemma	320	320
10802135-2	2135	sublemma	320	320
